review_id,business_id,text,date
nCU1apdwwb2mIT-nukcHkA,eCikDKFbaeYVNdCD2beX0Q,"We stayed in New Orleans for a week, and this was one of the places I wanted to try since we were in the neighborhood getting tattoos. Great lunch stop with a large menu. The prices weren't bad either. This was my 1st time trying a alligator dog, and it was DELICIOUS! The cheesy tots were yummy too, and the drinks were bomb.com! I loved the strawberry lemonade vodka on a hot day. We'd definitely go here again!",2022-01-02 19:55:43
FKgqNEErerrpHA0L461ziw,aEZdzmzcpqgaaf7dYfieJg,"It is neighborhood restaurant, family owned. Sushi are always good quality. And always more fun when having friends cooking on the table.",2022-01-13 22:16:10
mXKI5-xanzn6-v4F9_BUeg,nPpJwvDGemSA5-pg_rLugA,"Efficient and professional. I went here to get a few things notarized over a span of several years. Never had a problem. 

They were also really good about following COVID standards during the height of the pandemic.",2022-01-01 00:48:51
BAMG_eUf3ceiq1DfoGBHfA,d1sIHLt1NmXmawO6mP9gYw,"This place was amazing.  We got there at 5:30 pm, we had theater tickets at 7 pm.  There was a group of probably 25 that were sitting when we got there and a few other tables of people.  We know that everything is cooked fresh so with the giant table we thought of leaving not wanting to get to the theater late the server said you'll have time.  We ordered.  Then music starts blasting (we were under the speaker) then the owner (I think) sang some beautiful authentic Mexican songs!  She was amazing.  Insider note: ask her to sing you a song you will not be disappointed!  Food came out hot and amazing!  The homemade salsa was excellent as well.  Our table had tacos, enchiladas, massive steak burrito which was amazing. Our server was attentive.  All in all Pretty great.  And we made the theater with 10 min to spare!  Thank you Hidalgo's we will see you again soon!",2022-01-16 03:27:30
9s8k5i_-4ZF5vmKUbQ9TaQ,tFUJRLtNgIGg8ifaDtM_Kg,Great arch. Been other places and by far this is the best eyebrow threading!!! Walked in and out quickly.,2022-01-07 17:44:17
VHsakPFVaUIPThAxw-SCKw,Ppy-UN5RptIog4AvNnAM-g,"Great food, fun atmosphere and excellent service. Who could ask for more?  The hush puppies were fabulous... best I have ever eaten.",2022-01-04 14:23:03
hrY3Tw9whlxKYGhRmNumNQ,MZW_eTFYFBvHYg5OFqDRCA,"Ordered Curbside delivery. They forgot the 4 sauces I requested. Did not give extra fries that I ordered and the burger buns were hard. For the amount I paid, I am very disappointed.",2022-01-08 00:19:09
qTRYMJgw0c63M5KBUDALZg,QBvj3FvJbYJRa9xWb6DyQA,"This place is amazing. Incredible food, environment, and staff. I got the brioche breakfast sandwich and it was so good. The prices are really reasonable here too. It's a great place to go with people or alone to get some work done in a great environment.",2022-01-09 02:07:36
m06q34oaLdakNXJKjYV0IA,IXQH9-nnTWZFgBF0V3MH-A,"Was in town and stumbled across this gem! Owner is amazing, pizza was tasty, and portions were great!

Going to be back!",2022-01-15 04:00:47
3f32qiyvnkjG37e2TkPiYQ,dTWlXxBotTogKu6OddCnyQ,"A delicious twist on New Orleans seafood. All the boiled seafood is seasoned just right. Don't pass up the scrumptious chicken sammich. 

Always start off with a dozen charbroiled oysters...garlicky deliciousness. The sauté shrimp  is amazing and very filling. Always get so full that I have yet to be able to try dessert. Well maybe next time!!",2022-01-14 19:48:34
_-Wt-FK6gqVo1ZQIpysxbQ,ln9POr6Wo3CMX657tkPE3A,"In my personal view, this is an outstanding moderate level Hilton property. The hotel has a modern decor and clean rooms. Welcoming staff. The morning breakfast had all the essentially for a great hotel breakfast before work with an attentive and hard working attendant. Thanks for providing a warm and safe place to sleep during the recent snow storm. Recommend this property.",2022-01-08 23:00:58
xobou_oRxLc48aCPQ8uy_w,GuzbBFraIq-fbkjfvaTRvg,"Pretty disappointing. I've been wanting to eat here for several years based on what I thought was a great reputation in town.  I don't get over to the Mesa much but when I saw a coupon in a mailed flyer a couple months ago, I clipped it.  It offered a free entree with purchase of one entree and two drinks. Even with a discount of $12, the bill was $53 for lunch (before tip) -- I can eat a great dinner out for less than this -- so I was expecting a very delicious meal.  Both my companion and I felt the food was vastly overpriced for the quality, flavor and even presentation. The quantity was generous enough but the items we ordered (empanadas and the mushroom burger) were both rather bland.  The ""burger"" was served on a doughy, barely cooked pita-like bread rather than on an appropriate item to hold a messy burger in place like a brioche bun.  It was completely falling apart after a few bites... which would have been okay to eat with a fork except it was just not flavorful or complex given the list of ingredients. The most interesting item was the ketchup made from beets.  Also the side fries weren't thoroughly cooked except for the smallest ones.  Definitely not a $24 item! The empanadas were somewhat better but again, not a 'wow' and not even a 'hey, really tasty.' Just bland and again, not worth $24.  The half-off discount didn't even cover the $13 cost of a chai tea and lemonade (that was mostly ice of course).  All in all, very disappointing food and therefore completely overpriced.  We took the food to go so I cannot really comment on the service. When I read another lengthy review (12/5/21), I now see that the prices have been jacked and the quality has been wavering. I totally understand the precarious state of the restaurant business right now during covid but I cannot recommend this restaurant at this time.",2022-01-15 20:41:34
cyMEce28nEOVxoPs3jO5cA,9pwzHmhCpgJwfaIP9jWoCg,"Oh my goodness, I don't know that I have any other words for TeeJay's. I was SO excited to have an excuse to go up to TeeJay's even in the middle of December.

Though TeeJay's is only open via drive through, they really have it down to a science. I knew choosing between the donut sandwich or shake would be a hard choice to begin with, but that soon became the easy part when they informed me they were out of both the gingerbread and eggnog ice creams and that I could choose ANY of their other flavors as a shake. I went on the last day of the Elite Event, so I thought it was really nice of them to still allow me to participate and they did as much as they could to give me the same experience.

I ended up going with the graham cracker ice cream and holy cow was it AMAZING! Not only was the ice cream itself delicious, but there were some kind of chocolatey candies in the bottom that were a welcomed surprise when you got to the bottom of the shake. You definitely get your money's worth at TeeJay's, too. I was planning on making dinner after I got back home from picking up my shake and ended up being so full that I didn't cook. Who's really sad about having ice cream for dinner, though?

Bottom line, if you go to TeeJay's, you won't be disappointed. Not only is their ice cream delicious, their staff is very friendly, and they offer some of the most unique shakes and sweet treats I've had the pleasure of trying. I'll definitely be back to try that donut ice cream sandwich.",2022-01-04 02:04:48
ghyrd1SanYVeRzheePCRmg,eOxkXO4YiSSeP5gcOeMbtQ,Great company and great service. Will is a true professional and came early just as he promised.,2022-01-11 16:05:27
heJ5g-zt_-qLFRGEEq5evw,d_UJWp4IlGS4sgnjE60eBw,"Visited the Gardens during the Fire and Ice Winter Lights event with friends for the first time. Ordering tickets online were simple and easy through their ticket system for a time and date that works best for our group. Tickets go quickly and when we arrived there, I can understand. With Longwood Gardens part of the Museum for All program so the tickets were cheaper but the price of the ticket is worth it to see all the different light displays around the Garden at night.

You'll be trekking through the Gardens majority outdoors but there are some indoor spots, but bundle up tight and grab some spiced hot chocolate for the walk. You could also drop by the Beer Garden to grab a drink and warm up in the indoor spaces.

Weather is the trickiest part to plan, the weather the day that we went drizzled a little but the Gardens continue to open rain or shine.

There are portions that you would yearn for more lights but the biggest attraction that we enjoyed were the dancing light displays that play holiday music with lights moving about.

They do have seasonal times with lights and displays, we will come back to visit during other times of the year and see what the Gardens have to offer.",2022-01-06 01:06:29
